,translation,reol,Act,Chapter,type,code
29887,我心中，有什么东西在敲响警钟。是本能，还是潜藏于体内的那可憎的魔女因子。我不清楚，但它在告诫我。,system,02,05,Bad,01
29888,眼前的艾玛——……不，是【魔女】，是极其危险的存在。,system,02,05,Bad,01
29889,你连我，也要杀吗？,ema,02,05,Bad,01
29890,住口。,system,02,05,Bad,01
29891,太过分了，我们明明是朋友。,ema,02,05,Bad,01
29892,住口住口。,system,02,05,Bad,01
29893,难得我们三个人，又重新见面了。,ema,02,05,Bad,01
29894,休想迷惑我！,hiro,02,05,Bad,01
29895,我用剑，刺穿了艾玛的胸膛。,system,02,05,Bad,01
29896,所有的动作，都感觉变得缓慢。,system,02,05,Bad,01
29897,胸口插着剑的艾玛，仰面倒了下去。,system,02,05,Bad,01
29898,她用空洞的瞳孔捕捉着我的身影，动了动嘴唇。,system,02,05,Bad,01
29899,去   死,system,02,05,Bad,01
29900,瞬间，视野被染成黑色。,system,02,05,Bad,01
29901,身体完全动不了。意识，逐渐远去。,system,02,05,Bad,01
29902,啊啊，我好像要死了。,system,02,05,Bad,01
29903,是艾玛的魔法吗？还是单纯因为我已耗尽了力气？,system,02,05,Bad,01
29904,怎样都好。终于，结束了。,system,02,05,Bad,01
29905,我的魔法也到了极限。死亡回溯，一定不会再发动了吧。,system,02,05,Bad,01
29906,这次是真的，结束了。,system,02,05,Bad,01
29907,我很满足。因为能将大家从大魔女的诅咒中解放出来。,system,02,05,Bad,01
29908,我也该休息了。没什么好怕的。唯有平静与安宁包裹着我。,system,02,05,Bad,01
29909,我的意识沉入了名为死亡的救赎中——,system,02,05,Bad,01
29910,——希罗。,system,02,05,Bad,01
29911,（…………）,hiro,02,05,Bad,01
29912,——希罗，醒醒。,system,02,05,Bad,01
29913,（这个声音是……）,hiro,02,05,Bad,01
29914,艾玛？,hiro,02,05,Bad,01
29915,不只我一个哦。,ema,02,05,Bad,01
29916,“你看”，艾玛指向前方。在那里——,system,02,05,Bad,01
29917,是我所解放的少女们的身影。,system,02,05,Bad,01
29918,大家都背对着我们，正走向某个地方。,system,02,05,Bad,01
29919,在她们前进的方向，唯有一片光芒无尽蔓延。,system,02,05,Bad,01
29920,大家都很感谢你哦，希罗。,ema,02,05,Bad,01
29921,希罗，谢谢你。你一个人付出了那么多努力。,ema,02,05,Bad,01
29922,艾玛微笑着。光是这句话，就让我感觉得到了回报。,system,02,05,Bad,01
29923,我没有错。我用正确的方式，拯救了大家。,system,02,05,Bad,01
29924,我们走吧，希罗。,ema,02,05,Bad,01
29925,艾玛轻轻地，向我伸出手。,system,02,05,Bad,01
29926,……去哪里？,hiro,02,05,Bad,01
29927,…………,ema,02,05,Bad,01
29928,艾玛没有回答。只是温柔地笑着，催促我握住她的手。,system,02,05,Bad,01
29929,……去哪里都无所谓。只要和你在一起。,hiro,02,05,Bad,01
29930,我握住艾玛的手。握住的那只手，很温暖。,system,02,05,Bad,01
29931,我和她两个人，迈步前行。,system,02,05,Bad,01
29932,过去与未来。一切都逐渐远去。,system,02,05,Bad,01
29933,无论这条路通向何方，都没有任何恐惧。因为艾玛就在我的身边。,system,02,05,Bad,01
29934,光芒，照耀着我们。,system,02,05,Bad,01
29935,——二阶堂希罗，还有樱羽艾玛。,system,02,05,Bad,01
29936,两人脸上带着平静的表情，静静地躺在那里。,system,02,05,Bad,01
29937,这时，典狱长降落在了她们身边。,system,02,05,Bad,01
29938,在希罗和艾玛的身旁，滚落着一支钢笔。,system,02,05,Bad,01
29939,典狱长回收了钢笔，随后不知飞向了何处。,system,02,05,Bad,01
29940,——大家都死了。,yuki,02,05,Bad,01
29941,——连艾玛都死了，这倒是有些出乎我的预料了呢。,yuki,02,05,Bad,01
29942,——不过，没关系。,yuki,02,05,Bad,01
29943,——因为人类，全部都要死……,yuki,02,05,Bad,01
29944,（……魔女审判要开始了）,hiro,02,05,Trial,00
29945,（就算幕后黑手梅露露被杀，这座监牢对我们的囚禁也并未结束。而且——）,hiro,02,05,Trial,00
29946,本来按规定，国家机关会在我们完全变成魔女前把我们全部诛杀。,備考◆配信中,02,05,Trial,00
29947,可讽刺的是，正因为冰上梅露露想利用我们找到大魔女，我们才得以在夹缝中生存下来。,nanoka,02,05,Trial,00
29948,（结合之前奈叶香所说的，靠梅露露的做法，是不可能找出大魔女的——）,hiro,02,05,Trial,00
29949,（所以，就由我来代替梅露露，召唤大魔女……！）,hiro,02,05,Trial,00
29950,（虽然我不完全了解，召唤后会引发怎样的情况……）,hiro,02,05,Trial,00
29951,（但只要解决了万恶之源的大魔女，或许就能消除我们这些预备魔女身上的魔女因子）,hiro,02,05,Trial,00
29952,（这样一来，我们就不会变成魔女，这群少女也没有理由再遭囚禁了）,hiro,02,05,Trial,00
29953,（能够拯救在场所有人的人——只有我！）,hiro,02,05,Trial,00
29954,……我说啊，你把我们召集来这种地方，到底要我们干嘛？,coco,02,05,Trial,00
29955,没错！你到底打算让我们做什么！,leia,02,05,Trial,00
29956,（……要召唤大魔女，就需要令在场所有人完成魔女化）,hiro,02,05,Trial,00
29957,（魔女化是通过施加过度的心理压力引发的……）,hiro,02,05,Trial,00
29958,（但是……如果为了施加巨大的心理压力而诉诸暴力，恐怕只会招致反抗）,hiro,02,05,Trial,00
29959,（有没有什么可利用的情报呢……试着回想一下吧）,hiro,02,05,Trial,00
29960,……来吧！希罗小姐！我们把大魔女大人……召唤出来吧！,meruru,02,05,Trial,00
29961,……好啊。,hiro,02,05,Trial,00
29962,只不过，我们得按步骤来。,hiro,02,05,Trial,00
29963,……你会协助我的，对吧？,hiro,02,05,Trial,00
29964,是、是的！要做什么我都愿意帮忙……！,meruru,02,05,Trial,00
29965,……魔女审判——是叫这个吧？,alisa,02,05,Trial,00
29966,你是想从我们之中找出魔女吗？,alisa,02,05,Trial,00
29967,如果真是这样，那么大家眼前不就有一个非常显眼的【魔女】吗？,margo,02,05,Trial,00
29968,那就是希罗呢！,noa,02,05,Trial,00
29969,事到如今……你们要这么想也无妨。,hiro,02,05,Trial,00
29970,但是，除了我之外，我也要把你们之中的魔女找出来。,hiro,02,05,Trial,00
29971,………,ema,02,05,Trial,00
29972,（……我必须找出【魔女】）,hiro,02,05,Trial,00
29973,（我要将潜藏在她们内心的……【魔女因子】——）,hiro,02,05,Trial,00
29974,（将那堪称遭囚禁原因的【原罪】公之于众……）,hiro,02,05,Trial,00
29975,（这正是我在这场【魔女审判】中要达成的目标——！）,hiro,02,05,Trial,00
29976,我要揭发——,hiro,02,05,Trial,00
29977,在我们之中，除了我以外，还有别的魔女！,hiro,02,05,Trial,00
29978,…………,nanoka,02,05,Trial,00
29979,魔、魔女……！究竟谁是魔女！？,hanna,02,05,Trial,00
29980,……话说刚才，你不是跟什么怪物叽里咕噜说了一通吗。,coco,02,05,Trial,00
29981,那边的梅露亲才可疑吧！,coco,02,05,Trial,00
29982,欸！？啊、这、这个嘛……！,meruru,02,05,Trial,00
29983,……你说得没错。事到如今好像也没必要隐瞒了……,meruru,02,05,Trial,00
29984,我……是魔女。我一直在这座监牢里等待各位的到来。,meruru,02,05,Trial,00
29985,简单来说……算是，【幕后黑手】……吧……？,meruru,02,05,Trial,00
29986,幕、幕后黑手……！？,ema,02,05,Trial,00
29987,……不好意思，我有一个问题想问你一下。,hiro,02,05,Trial,00
29988,你明明是魔女，外形却和普通人没什么两样。,hiro,02,05,Trial,00
29989,……难道你没有像我一样产生【魔女化】吗？,hiro,02,05,Trial,00
29990,……那就请允许我稍微说明一下……,meruru,02,05,Trial,00
29991,——有关魔女化的详情。,meruru,02,05,Trial,00
29992,魔、魔女化是指……大魔女大人所赋予的【魔女因子】激活的过程。,meruru,02,05,Trial,01
29993,天生携带魔女因子的少女，只要体质匹配，就能使出魔法。,meruru,02,05,Trial,01
29994,"随着少女的<link=""Objection_02_05_01_01"">精神产生魔女化</link>，<link=""Objection_02_05_01_02"">肉体也会随之转化为魔女</link>。",meruru,02,05,Trial,01
29995,其最终结果就是转变成【残骸】……,meruru,02,05,Trial,01
29996,【残骸】是指，魔女因子将灵魂吞噬殆尽后，遗留下的魔女的空壳。,meruru,02,05,Trial,01
29997,残骸不能使用魔法，纯粹只是个空洞的人偶……,meruru,02,05,Trial,01
29998,魔女因子将灵魂吞噬殆尽后，会主动剥离因魔女化固定下来的一部分因子，离开那个肉体。,meruru,02,05,Trial,01
29999,而离开的魔女因子会像轮回转世一样，转移到新的少女身上。,meruru,02,05,Trial,01
30000,……但、但是，我……和那种因魔女化转化而成的魔女，是不同的造物——,meruru,02,05,Trial,01
30001,"——我是仅存的<link=""Objection_02_05_01_03"">【原初的魔女】</link>。",meruru,02,05,Trial,01
30002,【原初的魔女】……？,hiro,02,05,Trial,01
30003,很久以前，有许多所谓的【原初的魔女】和大魔女大人一起共同住在这座岛上。,meruru,02,05,Trial,01
30004,"【原初的魔女】就是指，这座岛的原<link=""Objection_02_05_01_04"">住民</link>……",meruru,02,05,Trial,01
30005,"是能够施展魔法的，<link=""Objection_02_05_01_05"">高等的造物</link>……",meruru,02,05,Trial,01
30006,（……简直像神话一样。专有名词太多，有些地方难以理解……）,hiro,02,05,Trial,01
30007,（但结合我至今为止的所见所闻来判断，她说的话是真实的）,hiro,02,05,Trial,01
30008,（……除了其中一部分）,hiro,02,05,Trial,01
30009,（就让我来当面指出吧。她说的话与我所知信息之间存在的差异……！）,hiro,02,05,Trial,01
30010,精神的魔女化是指？,hiro,02,05,Trial,01
30011,返回,hiro,02,05,Trial,01
30012,肉体的魔女化是指？,hiro,02,05,Trial,01
30013,梅露露是人类,hiro,02,05,Trial,01
30014,无法自然出现,hiro,02,05,Trial,01
30015,我们也能用魔法,hiro,02,05,Trial,01
30016,精神的魔女化……,hiro,02,05,Trial,01
30017,具体来说是指什么呢？,hiro,02,05,Trial,01
30018,呃……那是指，精神的凶暴化。,meruru,02,05,Trial,01
30019,一旦开始魔女化，就会产生杀人冲动……,meruru,02,05,Trial,01
30020,这就是大魔女大人留下的诅咒……,meruru,02,05,Trial,01
30021,（杀人冲动的增加……）,hiro,02,05,Trial,01
30022,（看来我剩下的时间也不多了……）,hiro,02,05,Trial,01
30023,肉体的魔女化……具体来说，会发生什么事呢？,hiro,02,05,Trial,01
30024,一开始程度不深，只会出现手指甲变长一类的情况……,meruru,02,05,Trial,01
30025,但只要超过某个程度，就会变得长生不死……,meruru,02,05,Trial,01
30026,这时候就算受了重伤，也能随着时间流逝而痊愈……,meruru,02,05,Trial,01
30027,过去，【貌似丑陋怪物的魔女形象】在人类之间口耳相传……,meruru,02,05,Trial,01
30028,而魔女化正是重现了那虚构形象中的怪物。,meruru,02,05,Trial,01
30029,非常讽刺……对吧……真可怜……,meruru,02,05,Trial,01
30030,（……没错。这就是魔女化）,hiro,02,05,Trial,01
30031,（这就是目前正发生在我身上的现象……）,hiro,02,05,Trial,01
30032,（就算我去求别人说【请变成像我这样的怪物吧】，她们也绝不可能答应……）,hiro,02,05,Trial,01
30033,……这很奇怪啊。,hiro,02,05,Trial,01
30034,这里是与世隔绝的孤岛。,hiro,02,05,Trial,01
30035,难不成你想说，魔女是无中生有自然产生的吗？,hiro,02,05,Trial,01
30036,说到魔女究竟是怎么来的，详情我也不是很清楚……,meruru,02,05,Trial,01
30037,不过，的确难以想像她们是在岛上自然产生的呢……？,meruru,02,05,Trial,01
30038,我想……她们大概是从其他地方移居过来的……吧……,meruru,02,05,Trial,01
30039,……是这样啊。,hiro,02,05,Trial,01
30040,那个……我可以继续说明了吗……？,meruru,02,05,Trial,01
30041,想深入探讨魔女的话题的话，我可以之后再陪你聊个够……！,meruru,02,05,Trial,01
30042,（被人当成魔女宅了……）,hiro,02,05,Trial,01
30043,（我现在该完成的任务是所有人的魔女化）,hiro,02,05,Trial,01
30044,（但为什么梅露露并没有像我一样出现明显的魔女化特征？明明她应该活了有几百年了……）,hiro,02,05,Trial,01
30045,（为了查明这一点，首先得收集有关她本人的情报……）,hiro,02,05,Trial,01
30046,……不。我们也能使用魔法。,hiro,02,05,Trial,01
30047,岛上的魔女未必就比人类更高等！,hiro,02,05,Trial,01
30048,说、说到底……！各位的魔法，都是大魔女大人赐予的……！,meruru,02,05,Trial,01
30049,所以，不要再说什么大魔女大人和人类是平等的了……！,meruru,02,05,Trial,01
30050,（……好像惹梅露露不高兴了）,hiro,02,05,Trial,01
30051,（虽然我必须促进她们的魔女化，但也得注意不能害讨论中途打断……）,hiro,02,05,Trial,01
30052,（我现在该完成的任务是所有人的魔女化）,hiro,02,05,Trial,01
30053,（但为什么梅露露并没有像我一样出现明显的魔女化特征？明明她应该活了有几百年了……）,hiro,02,05,Trial,01
30054,（为了查明这一点，首先得收集有关她本人的情报……）,hiro,02,05,Trial,01
30055,……那可未必。,hiro,02,05,Trial,01
30056,欸……！？,meruru,02,05,Trial,01
30057,我知道某个事实。,hiro,02,05,Trial,01
30058,那是写在一封信上的。我在某个地方找到了这封信。,hiro,02,05,Trial,01
30059,写这封信的人，就是这座岛的居民……,hiro,02,05,Trial,01
30060,也就是你称为【原初的魔女】的那些人。,hiro,02,05,Trial,01
30061,……那是……！,meruru,02,05,Trial,01
30062,信里面有一段很有趣的表述……,hiro,02,05,Trial,01
30063,上面说，大魔女曾经收养了一位人类少女。,hiro,02,05,Trial,01
30064,在岛上的魔女们相继被抓走后，最后剩下的便是大魔女，以及另外一位……,hiro,02,05,Trial,01
30065,……【人类少女】。,hiro,02,05,Trial,01
30066,………！,meruru,02,05,Trial,01
30067,你说你自己是最后仅存的原初的魔女。,hiro,02,05,Trial,01
30068,但是，按那封信的内容来看，最后仅存的并非原初的魔女，而是大魔女抚养的普通人类……,hiro,02,05,Trial,01
30069,……梅露露，这份描述与你的证词存在矛盾。,hiro,02,05,Trial,01
30070,那么你到底，是什么人呢？,hiro,02,05,Trial,01
30071,……那、那个……我……！,meruru,02,05,Trial,01
30072,……我是被大魔女大人认可，且被赋予了力量的魔女……！,meruru,02,05,Trial,01
30073,并没有什么……奇怪的地方！,meruru,02,05,Trial,01
30074,我承认，我……原本是人类……,meruru,02,05,Trial,02
30075,但是我生活在这座岛上，并且得到了大魔女大人的认可……！,meruru,02,05,Trial,02
30076,大魔女大人担心我的安危，为了让我能保护自己，于是赐予了我魔法……,meruru,02,05,Trial,02
30077,"之后我成为了魔女，成为了<link=""Objection_02_05_02_01"">大魔女大人的家人</link>！",meruru,02,05,Trial,02
30078,……那之后，大魔女大人她向世界散布了诅咒。,meruru,02,05,Trial,02
30079,"为了让人类们永远互相争斗……对他们<link=""Objection_02_05_02_02"">移植</link>了自身的魔女因子。",meruru,02,05,Trial,02
30080,实在是……太可怜了。她走后只剩我一个人……我感到很孤独……,meruru,02,05,Trial,02
30081,但是大魔女大人在即将消失前，给我留下了遗言……她说【要将自身转化为魔女因子】……,meruru,02,05,Trial,02
30082,"所以我认为……大魔女大人她化作了魔女因子，<link=""Objection_02_05_02_03"">藏匿</link>在人类之中……所以我现在也一直在找她。",meruru,02,05,Trial,02
30083,（梅露露的话听起来不像在撒谎）,hiro,02,05,Trial,02
30084,（只不过……她的所见所闻未必就是真相）,hiro,02,05,Trial,02
30085,（趁现在其他人还在静观事态发展……我要把真相摆在她面前，让她不得不认！）,hiro,02,05,Trial,02
30086,你其实是实验体,hiro,02,05,Trial,02
30087,返回,hiro,02,05,Trial,02
30088,你也是牺牲者之一,hiro,02,05,Trial,02
30089,大魔女已经死了,hiro,02,05,Trial,02
30090,大魔女想让人类互相争斗……,hiro,02,05,Trial,02
30091,也就是说，你也是受大魔女的操纵的牺牲者之一。,hiro,02,05,Trial,02
30092,而证据就是，你在这里一直扮演幕后黑手的身份，让身为预备魔女的少女们互相残杀。,hiro,02,05,Trial,02
30093,我、我觉得你说得不对……！,meruru,02,05,Trial,02
30094,我已经……不是人类了……,meruru,02,05,Trial,02
30095,我和大魔女大人一样是魔女……,meruru,02,05,Trial,02
30096,虽然我觉得大家很可怜……但那终究只是处于同情……,meruru,02,05,Trial,02
30097,我们根本不一样，希望你们不要再把我们和你们归为一类了。,meruru,02,05,Trial,02
30098,（我话语的分量似乎还不足以动摇梅露露的信念……）,hiro,02,05,Trial,02
30099,（她还在把自己比作是上天派来的使者，认为自己与众不同……）,hiro,02,05,Trial,02
30100,（那就让我来扯下她那傲慢天使的羽翼，将她打落凡间吧……）,hiro,02,05,Trial,02
30101,【大魔女藏匿起来了】……事实真的如此吗。,hiro,02,05,Trial,02
30102,大魔女其实已经死了。,hiro,02,05,Trial,02
30103,一切只不过是你的妄想！,hiro,02,05,Trial,02
30104,呵呵……即便如此……,meruru,02,05,Trial,02
30105,情况又有什么改变呢？,meruru,02,05,Trial,02
30106,什么……！？,hiro,02,05,Trial,02
30107,就算大魔女大人真的死了……,meruru,02,05,Trial,02
30108,只要还有可能性，我就不会放弃……,meruru,02,05,Trial,02
30109,直到能与大魔女大人相见的那一天……我都会一直在这里等待着她！,meruru,02,05,Trial,02
30110,（我话语的分量似乎还不足以动摇梅露露的信念……）,hiro,02,05,Trial,02
30111,（她还在把自己比作是上天派来的使者，认为自己与众不同……）,hiro,02,05,Trial,02
30112,（那就让我来扯下她那傲慢天使的羽翼，将她打落凡间吧……）,hiro,02,05,Trial,02
30113,【大魔女把你变成了魔女】……,hiro,02,05,Trial,02
30114,我明白了，或许情况确实如此。你确实是长生不死的魔女。,hiro,02,05,Trial,02
30115,不过……不知道你有没有注意到。,hiro,02,05,Trial,02
30116,【魔女】这个词，其实有两种含义。,hiro,02,05,Trial,02
30117,………！,meruru,02,05,Trial,02
30118,一种是指曾住在这座岛上，能够运用魔法的种族。而另一种则是……,hiro,02,05,Trial,02
30119,……和我们一样，受到魔女因子的植入而产生魔女化的【怪物】。,hiro,02,05,Trial,02
30120,……你、你想说什么……！？,meruru,02,05,Trial,02
30121,……我所知道的资料还有一份。,hiro,02,05,Trial,02
30122,让我告诉你上面写着的，大魔女所做的事情吧。,hiro,02,05,Trial,02
30123,大魔女的同胞被赶尽杀绝，她发誓要向人类复仇。,hiro,02,05,Trial,02
30124,……而复仇的方法，就是把人类变成怪物。,hiro,02,05,Trial,02
30125,将他们变成【操纵魔法且无恶不作的异形】……也就是，变成想像中的【魔女】形象。,hiro,02,05,Trial,02
30126,这种咒术，就是【魔女因子】。,hiro,02,05,Trial,02
30127,不觉得它简直就像改写人类基因的病毒一样……跟生物武器一样棘手吗。,hiro,02,05,Trial,02
30128,而大魔女为了测试其效果，将某个少女当作了实验体。,hiro,02,05,Trial,02
30129,…………！,meruru,02,05,Trial,02
30130,……我换个问法吧。,hiro,02,05,Trial,02
30131,魔女这个词，可以指【曾住在这座岛上，能使用魔法的种族】，也可以指【人类被植入魔女因子后转变成的怪物】。,hiro,02,05,Trial,02
30132,……梅露露，你到底是哪种【魔女】呢？,hiro,02,05,Trial,02
30133,不、不对……！不是这样的……！,meruru,02,05,Trial,02
30134,因为，大魔女大人……说我是【家人】……！她是……这么说的……！,meruru,02,05,Trial,02
30135,……如果真的把你当作家人来爱，那她怎么会把你用作屠杀人类的诅咒的实验体呢？,hiro,02,05,Trial,02
30136,大、大魔女大人她是信任我……！怎么会……是实验……不可能……！,meruru,02,05,Trial,02
30137,所以我才会，为了大魔女大人……一直在召集魔女……！,meruru,02,05,Trial,02
30138,【信任】吗……,hiro,02,05,Trial,02
30139,但这真的是大魔女期望你做到的事吗？,hiro,02,05,Trial,02
30140,欸……？,meruru,02,05,Trial,02
30141,……原本，“魔女因子”这道咒术会让你变成【残骸】，然后将自身转移到新少女身上。,hiro,02,05,Trial,02
30142,可是你却失败了，没有成功变成【残骸】。,hiro,02,05,Trial,02
30143,在此之上，你没有向其他人散播魔女因子，而是在这座与世隔绝的孤岛在安静地生活着……,hiro,02,05,Trial,02
30144,站在大魔女的角度来看……你根本就是个彻头彻尾的失败作品，不是吗？,hiro,02,05,Trial,02
30145,怎、怎么会……！,meruru,02,05,Trial,02
30146,……大魔女她真的会将她的爱，分给一个残次品小白鼠吗？,hiro,02,05,Trial,02
30147,我……我不听……！怎、怎么会……！,meruru,02,05,Trial,02
30148,——怎么样，是时候该承认了吧。,hiro,02,05,Trial,02
30149,你……被大魔女利用了。,hiro,02,05,Trial,02
30150,所谓来自大魔女的爱，根本就不存在。你只是产生了误解，并且失控了而已……,hiro,02,05,Trial,02
30151,你只是纯粹的实验材料……从始至终，你都没有从她身上得到爱的权利。,hiro,02,05,Trial,02
30152,怎、怎么会这样……！我……！长久以来，为了大魔女大人……！,meruru,02,05,Trial,02
30153,这不是真的……你在骗我！大魔女大人，其实对我……,meruru,02,05,Trial,02
30154,……那我问你。,hiro,02,05,Trial,02
30155,和大魔女分别的时候……她有没有对你说过什么话？,hiro,02,05,Trial,02
30156,【永别了】？【有缘再见】？【保重身体】……？,hiro,02,05,Trial,02
30157,这些话，你有没有听到过哪怕一句呢。,hiro,02,05,Trial,02
30158,……！,meruru,02,05,Trial,02
30159,如果是真的关系亲密，那怎么都会留一句离别的赠言的。……不，说到底——,hiro,02,05,Trial,02
30160,你听到的最后那句大魔女的话……真的是说给你听的吗？,hiro,02,05,Trial,02
30161,啊……啊…………那是……,meruru,02,05,Trial,02
30162,——你只是一厢情愿地将大魔女当作家人而已。,hiro,02,05,Trial,02
30163,对她来说，你不过是刚好在手边，听话又好用的实验材料而已，不是吗？,hiro,02,05,Trial,02
30164,………啊……啊啊啊啊啊啊啊！！,meruru,02,05,Trial,02
30165,怎么会……怎么会这样……,meruru,02,05,Trial,02
30166,那、那是什么鬼啊……！,alisa,02,05,Trial,02
30167,那个样子是……！？,hanna,02,05,Trial,02
30168,……你对梅露露做了什么！,leia,02,05,Trial,02
30169,这就是……【魔女化】。,hiro,02,05,Trial,02
30170,……呜……！,meruru,02,05,Trial,02
30171,（……梅露露她虽然一直保持着人类的外形……）,hiro,02,05,Trial,02
30172,（但她其实早就完成魔女化了）,hiro,02,05,Trial,02
30173,魔女图鉴 更新…,"@toast ""|#Toast_001|""",02,05,Trial,02
30174,（究竟是因为梅露露的精神力特别强大……还是因为诅咒仍处于试验阶段，导致产生了缺陷……）,hiro,02,05,Trial,02
30175,（这无从得知）,hiro,02,05,Trial,02
30176,（不过可以确定的是，就像梅露露那样，只要对其进行精神施压，是能够强行诱发魔女化的）,hiro,02,05,Trial,02
30177,（那么，只要让其他人也都产生魔女化……）,hiro,02,05,Trial,02
30178,——梅露露！你没事吧！,leia,02,05,Trial,02
30179,你这家伙……！不管你是什么魔女还是恶魔，你竟然害她变成这副样子……！,leia,02,05,Trial,02
30180,……呜、呜呜……！啊啊啊啊！,meruru,02,05,Trial,02
30181,这、这是……！？,leia,02,05,Trial,02
30182,没……事……,meruru,02,05,Trial,02
30183,……因为我【治好】了……！,meruru,02,05,Trial,02
30184,（那难道是……【治疗】的魔法……！？）,hiro,02,05,Trial,02
30185,啊，啊啊，怎么会受这么重的伤……我不要这样，不可以，绝对不会让你丧命的……,meruru,02,05,Trial,02
30186,坚持住，玛格小姐……！,meruru,02,05,Trial,02
30187,（可是我所见的梅露露的魔法，应该只是治疗伤口的魔法……）,hiro,02,05,Trial,02
30188,（难道她把它用在了【心灵创伤】上……？怎么可能……？）,hiro,02,05,Trial,02
30189,（不，这难道是……伴随魔女化加深，魔法得到了成长吗……！）,hiro,02,05,Trial,02
30190,呼……呵呵……真是残酷的绝望。感觉我的心，或许在下一刻就会轰然崩塌……,meruru,02,05,Trial,02
30191,但是……事到如今，我怎么可能临阵退缩……！,meruru,02,05,Trial,02
30192,…………！,hiro,02,05,Trial,02
30193,就算……我只是个实验动物……,meruru,02,05,Trial,02
30194,在这漫长的时间……如同永远一般漫长的时间里，我始终未放弃等待……,meruru,02,05,Trial,02
30195,在我心中，有必须与大魔女相见的理由……哪怕我的身心要因痛苦与绝望而四分五裂，我也必须见到她……,meruru,02,05,Trial,02
30196,这就是我现在，存在于此的意义……,meruru,02,05,Trial,02
30197,如果连这个理由都消失了……我就真的崩溃了。,meruru,02,05,Trial,02
30198,所以我……不会放弃。直到再次与大魔女大人相见……！,meruru,02,05,Trial,02
30199,…………,hiro,02,05,Trial,02
30200,希罗小姐，我们继续吧。,meruru,02,05,Trial,02
30201,继续这场，召唤大魔女大人的仪式……！,meruru,02,05,Trial,02
30202,（……看她这股劲头，感觉中途放弃的话会被她杀死啊）,hiro,02,05,Trial,02
30203,（不过……方向已经很明确了）,hiro,02,05,Trial,02
30204,（我要激活残留在我们体内的魔女因子……把大魔女揪出来……！）,hiro,02,05,Trial,02
30205,……虽然我从刚才起就一直默不作声地看着……,leia,02,05,Trial,02
30206,可就算梅露露是魔女，那又怎么样！,leia,02,05,Trial,02
30207,……我觉得在这种状况下，说明魔女是什么情况是相当重要的耶。,sherry,02,05,Trial,02
30208,诺亚也同意——,noa,02,05,Trial,02
30209,…………,leia,02,05,Trial,02
30210,……总之！,leia,02,05,Trial,02
30211,不许你继续作出暴行！,leia,02,05,Trial,02
30212,（……你真是老样子啊，蕾雅）,hiro,02,05,Trial,02
30213,（思维过于跳跃，得不到身边其他人的认同……）,hiro,02,05,Trial,02
30214,（只不过……这也算是有她个人风格的正义。勇气和鲁莽之间只隔一线）,hiro,02,05,Trial,02
30215,（她一开口，我就知道她下一句会讲什么……那么有没有可能直接【说服】她呢？）,hiro,02,05,Trial,02
30216,（不对……魔女化才不是什么靠说服这种温和的方法就能办成的事）,hiro,02,05,Trial,02
30217,……我知道了。那我就来听听你的意见吧。,hiro,02,05,Trial,02
30218,……怎、怎么回事，怎么突然就听人说话了……！,leia,02,05,Trial,02
30219,我想要进行的是讨论，是对话。,hiro,02,05,Trial,02
30220,我的目的是带领所有人逃出这座监牢，拯救大家……,hiro,02,05,Trial,02
30221,如果对我的做法有意见……那就请你亲口说出自己的看法。,hiro,02,05,Trial,02
30222,……知、知道了。我同意你的建议。,leia,02,05,Trial,02
30223,接下来……就让我们好好谈谈吧！,leia,02,05,Trial,02
30224,（……我又撒谎了啊）,hiro,02,05,Trial,02
30225,（抱歉，蕾雅……我会精准击溃你的心灵，准备接招吧）,hiro,02,05,Trial,02
30226,说到底，我根本就没听明白，你说的那“魔女”究竟是怎么一回事！,leia,02,05,Trial,03
30227,……可、可是能使出魔法的人的确存在啊？比如我就是……,hanna,02,05,Trial,03
30228,那、那我也一样……！,leia,02,05,Trial,03
30229,……再说了，什么逃离这座监牢，根本就是希罗你单方面的说法！,leia,02,05,Trial,03
30230,"说不定希罗你才是<link=""Objection_02_05_03_01"">真正的幕后黑手</link>，不是吗！？",leia,02,05,Trial,03
30231,……我、我觉得……,ema,02,05,Trial,03
30232,希罗她才，不会做那种坏事……！,ema,02,05,Trial,03
30233,就算她真的做了……我也觉得她一定有相应的正当理由……,ema,02,05,Trial,03
30234,（艾玛……）,hiro,02,05,Trial,03
30235,什么叫【正当理由】……？,leia,02,05,Trial,03
30236,"我也有正当理由啊！我的<link=""Objection_02_05_03_02"">目的</link>就是拯救大家啊！",leia,02,05,Trial,03
30237,"只有我<link=""Objection_02_05_03_03"">能守护</link>在场的所有人……！",leia,02,05,Trial,03
30238,我一定能守护大家！相信我吧！,leia,02,05,Trial,03
30239,（……蕾雅的行事方式还真是万年不变啊）,hiro,02,05,Trial,03
30240,（不过，我已经十分了解她的为人了）,hiro,02,05,Trial,03
30241,（……当然也包括她隐藏起来的真实想法）,hiro,02,05,Trial,03
30242,（就让我来揭穿她的谎言吧）,hiro,02,05,Trial,03
30243,不许妨碍团结,hiro,02,05,Trial,03
30244,返回,hiro,02,05,Trial,03
30245,你只是想出风头罢了,hiro,02,05,Trial,03
30246,你根本没打算守护他人,hiro,02,05,Trial,03
30247,我只是想弄清真相而已。,hiro,02,05,Trial,03
30248,为了找出潜藏在所有人当中的魔女，我希望进行平等的讨论。,hiro,02,05,Trial,03
